GroupAddressId,RawAddress,Name,DatapointType,GroupRangeId,GroupRangeName,Attributes
P-07BC-0_GA-1214,3190,12 Set Point Info ,,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1214"", ""Address"": ""3190"", ""Name"": ""12 Set Point Info "", ""Puid"": ""1246""}"
P-07BC-0_GA-1215,3191,12 Temp.,DPST-9-1,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1215"", ""Address"": ""3191"", ""Name"": ""12 Temp."", ""DatapointType"": ""DPST-9-1"", ""Puid"": ""1247""}"
P-07BC-0_GA-1216,3192,12 Error Code ,,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1216"", ""Address"": ""3192"", ""Name"": ""12 Error Code "", ""Puid"": ""1248""}"
P-07BC-0_GA-1217,3193,13 Mode ,DPST-20-105,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1217"", ""Address"": ""3193"", ""Name"": ""13 Mode "", ""DatapointType"": ""DPST-20-105"", ""Puid"": ""1249""}"
P-07BC-0_GA-1218,3194,13 Mode Info ,,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1218"", ""Address"": ""3194"", ""Name"": ""13 Mode Info "", ""Puid"": ""1250""}"
P-07BC-0_GA-1219,3195,13 ON/Off ,DPST-1-1,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1219"", ""Address"": ""3195"", ""Name"": ""13 ON/Off "", ""DatapointType"": ""DPST-1-1"", ""Puid"": ""1251""}"
P-07BC-0_GA-1220,3196,13 ON/Off Info ,,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1220"", ""Address"": ""3196"", ""Name"": ""13 ON/Off Info "", ""Puid"": ""1252""}"
P-07BC-0_GA-1221,3197,13 Fan ,DPST-5-1,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1221"", ""Address"": ""3197"", ""Name"": ""13 Fan "", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""1253""}"
P-07BC-0_GA-1222,3198,13 Fan Info ,,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1222"", ""Address"": ""3198"", ""Name"": ""13 Fan Info "", ""Puid"": ""1254""}"
P-07BC-0_GA-1223,3199,13 Set Point ,DPST-9-1,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1223"", ""Address"": ""3199"", ""Name"": ""13 Set Point "", ""DatapointType"": ""DPST-9-1"", ""Puid"": ""1255""}"
P-07BC-0_GA-1224,3200,13 Set Point Info ,,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1224"", ""Address"": ""3200"", ""Name"": ""13 Set Point Info "", ""Puid"": ""1256""}"
P-07BC-0_GA-1225,3201,13 Temp.,DPST-9-1,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1225"", ""Address"": ""3201"", ""Name"": ""13 Temp."", ""DatapointType"": ""DPST-9-1"", ""Puid"": ""1257""}"
P-07BC-0_GA-1226,3202,13 Error Code ,,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1226"", ""Address"": ""3202"", ""Name"": ""13 Error Code "", ""Puid"": ""1258""}"
P-07BC-0_GA-1227,3203,14 Mode ,DPST-20-105,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1227"", ""Address"": ""3203"", ""Name"": ""14 Mode "", ""DatapointType"": ""DPST-20-105"", ""Puid"": ""1259""}"
P-07BC-0_GA-1228,3204,14 Mode Info ,,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1228"", ""Address"": ""3204"", ""Name"": ""14 Mode Info "", ""Puid"": ""1260""}"
P-07BC-0_GA-1229,3205,14 ON/Off ,DPST-1-1,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1229"", ""Address"": ""3205"", ""Name"": ""14 ON/Off "", ""DatapointType"": ""DPST-1-1"", ""Puid"": ""1261""}"
P-07BC-0_GA-1230,3206,14 ON/Off Info ,,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1230"", ""Address"": ""3206"", ""Name"": ""14 ON/Off Info "", ""Puid"": ""1262""}"
P-07BC-0_GA-1231,3207,14 Fan ,DPST-5-1,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1231"", ""Address"": ""3207"", ""Name"": ""14 Fan "", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""1263""}"
P-07BC-0_GA-1232,3208,14 Fan Info ,,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1232"", ""Address"": ""3208"", ""Name"": ""14 Fan Info "", ""Puid"": ""1264""}"
P-07BC-0_GA-1233,3209,14 Set Point ,DPST-9-1,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1233"", ""Address"": ""3209"", ""Name"": ""14 Set Point "", ""DatapointType"": ""DPST-9-1"", ""Puid"": ""1265""}"
P-07BC-0_GA-1234,3210,14 Set Point Info ,,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1234"", ""Address"": ""3210"", ""Name"": ""14 Set Point Info "", ""Puid"": ""1266""}"
P-07BC-0_GA-1235,3211,14 Temp.,,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1235"", ""Address"": ""3211"", ""Name"": ""14 Temp."", ""Puid"": ""1267""}"
P-07BC-0_GA-1236,3212,14 Error Code ,,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1236"", ""Address"": ""3212"", ""Name"": ""14 Error Code "", ""Puid"": ""1268""}"
